BLOCK_ID,TOTAL_KWH,TOTAL_THERMS,TOTAL_SQFT,TOTAL_SQFT,KWH_PER_SQFT,THERMS_PER_SQFT,KWH_PER_SQMETER,THERMS_PER_SQMETER
170310401001015,163047,34151,37018,37018,4.40453293,0.922551191,47.4100183,9.930262654
170310401001016,85751,9517,1615,1615,53.09659443,5.892879257,571.5272319,63.43045173
170310401001017,56712,14804,14900,22800,3.806174497,0.649298246,40.96933895,6.988991159
170310401001019,193361,26387,24050,20850,8.03995842,1.265563549,86.54142945,13.62241854
170310401001020,61383,11530,12208,12208,5.02809633,0.944462647,54.12200177,10.16611571
170310401001022,138254,15724,12112,10987,11.41463012,1.4311459,122.8661089,15.40473289
170310401001023,52305,6757,5876,6866,8.901463581,0.984124672,95.81459781,10.59303437
170310401001024,163543,20571,30821,30821,5.306219785,0.667434541,57.11569901,7.184208706
170310401001025,80488,18818,17861,17861,4.506354627,1.053580427,48.5060184,11.34065021
170310401001026,175830,24460,35008,37232,5.022566271,0.656961753,54.06247668,7.071480505
170310401001027,90143,15448,29868,29868,3.018046069,0.517209053,32.48599151,5.567194312
170310401001028,268034,32260,50139,48503,5.345818624,0.665113498,57.54193755,7.159225193
170310401001029,82148,15116,17314,15970,4.744599746,0.946524734,51.07046862,10.18831183
170310401001030,174116,30252,36188,36188,4.811429203,0.835967724,51.78981522,8.998285568
170310401001031,114782,13757,21485,21485,5.342424948,0.640307191,57.5054083,6.892212211
170310401001032,128535,8211,37397,37397,3.437040404,0.219563067,36.99601094,2.363358197
170310401001033,150389,17877,35447,35447,4.242643947,0.504330409,45.66745904,5.428569678
170310401001034,213810,23597,39192,26416,5.455450092,0.893284373,58.72200135,9.615237109
170310401001035,68618,19271,20461,20461,3.353599531,0.941840575,36.09786047,10.13789194
170310401002000,65184,13716,13360,13360,4.879041916,1.026646707,52.51759272,11.05073794
170310401002001,98856,16727,17047,19568,5.799026222,0.854813982,62.42022563,9.201145087
170310401002002,169694,24413,21603,21603,7.855112716,1.130074527,84.55176599,12.16402621
170310401002003,189415,40231,47190,34690,4.013880059,1.159729029,43.20506398,12.48322475
170310401002004,193248,53620,58191,51714,3.320925916,1.036856557,35.74616446,11.1606359
170310401002005,,6582,,7758,,0.84841454,,9.132262035
170310401002006,93590,14244,15964,15964,5.862565773,0.89225758,63.10415996,9.60418479
170310401002007,102272,13301,12782,12782,8.00125176,1.040603974,86.12479425,11.20097278
170310401002008,90098,15149,13145,13145,6.854165082,1.152453404,73.77765069,12.40491054
170310401002009,232103,56753,30971,,7.494204256,,80.66697798,
170310401002010,206535,54838,58252,62650,3.545543501,0.875307263,38.16392905,9.421733018
170310401002011,263634,47806,58744,58744,4.487845567,0.813802261,48.30678845,8.759698402
170310401002012,193516,49476,98110,91947,1.972439099,0.538092597,21.2311669,5.791983002
170310401002013,110311,14777,20171,20171,5.46879183,0.732586386,58.86561069,7.885497631
170310401002014,97062,16501,16351,16351,5.936150694,1.009173751,63.8962218,10.86266053
170310401002015,92858,18575,20803,23475,4.463683123,0.791267306,48.04670595,8.517134061
170310401002016,119663,15304,16170,15759,7.400309215,0.97112761,79.65629974,10.45313509
170310401002017,93721,15472,15564,16783,6.021652531,0.921885241,64.81655632,9.923094421
170310401002018,105519,15605,22612,22612,4.666504511,0.69012029,50.22985814,7.428396178
170310401002019,425756,63509,62665,53072,6.794159419,1.196657371,73.13175483,12.88071829
170310401002020,154353,16058,17794,17794,8.674440823,0.902439024,93.37094413,9.713776997
170310401002021,115745,15022,54670,27351,2.11715749,0.549230375,22.78890338,5.911869105
170310401003000,115664,17341,14058,16486,8.227628397,1.051862186,88.56149313,11.32215522
170310401003001,57935,16034,13592,16600,4.262433785,0.965903614,45.88047517,10.39690445
170310401003002,97255,10721,13188,10788,7.374507128,0.993789396,79.37856827,10.69706463
170310401003003,59600,4956,7292,4812,8.173340647,1.029925187,87.97714441,11.08602722
170310401003004,73667,12891,15155,15155,4.860903992,0.85061036,52.32235764,9.155897653
170310401003005,187618,27561,28477,28477,6.588404677,0.96783369,70.91702827,10.41767963
170310401003006,170202,24564,26164,26164,6.505197982,0.938847271,70.02139847,10.10567227
170310401003007,145752,26960,28348,29869,5.141526739,0.902608055,55.34295705,9.71559643
170310401003008,93951,15124,13908,13908,6.755176877,1.087431694,72.71215006,11.70502238
170310401003009,135030,11644,14091,15342,9.58271237,0.758962326,103.1475019,8.169406
170310401003010,34770,,3150,,11.03809524,,118.8131195,
170310401003011,118020,16937,19559,20395,6.034050821,0.830448639,64.95001045,8.938878609
170310401003012,169560,25611,7981,4281,21.24545796,5.982480729,228.6843047,64.39491436
170310401003013,139403,20274,25193,25193,5.533402136,0.80474735,59.56107053,8.662232118
170310401003014,229624,39575,42248,44338,5.435144859,0.892575218,58.50343755,9.60760382
170310401003015,172709,33891,35984,38541,4.79960538,0.879349264,51.66254459,9.465240783
170310401003016,175628,27188,26525,27471,6.621225259,0.989698227,71.27030622,10.65302764
170310401003017,212109,35198,38808,38808,5.465599876,0.906977943,58.83125277,9.762633528
170310401003018,184532,33787,34955,34702,5.27913031,0.973632644,56.82411021,10.48009907
170310401003019,190992,25649,26573,22210,7.187445904,1.154840162,77.36505714,12.4306014
170310402011000,955432,49093,50134,50040,19.05756572,0.98107514,205.1340185,10.56020946
170310402011001,104461,8104,8301,7995,12.58414649,1.013633521,135.4546838,10.91066511
170310402011002,556395,54149,74950,58664,7.423549033,0.923036274,79.90645117,9.935484047
170310402011003,96547,10447,11600,11600,8.323017241,0.900603448,89.58825056,9.694019012
170310402011004,138876,17852,24784,21634,5.603453841,0.825182583,60.31510114,8.882195225
170310402011005,141755,26630,24040,26654,5.896630616,0.999099572,63.47083103,10.75422292
170310402011006,123200,9462,12029,12029,10.24191537,0.786599052,110.243107,8.466885378
170310402011007,88309,19902,20783,24016,4.24909782,0.828697535,45.73692798,8.92002987
170310402011008,144745,21888,18388,18388,7.871709811,1.190341527,84.73041571,12.81273508
170310402011009,127941,23578,32506,30574,3.935919523,0.771178125,42.36590339,8.300895829
170310402011010,161927,17080,14765,11348,10.96694887,1.505111033,118.047306,16.2008873
170310402011011,159541,15387,29117,29117,5.479307621,0.528454168,58.97880177,5.688235769
170310402011012,127883,23219,19832,19832,6.448315853,1.170784591,69.40912407,12.60222588
170310402011013,116048,,1904,,60.94957983,,656.0560997,
170310402011014,315350,8275,8800,8800,35.83522727,0.940340909,385.7273422,10.12174966
170310402011015,122649,24102,20742,24818,5.91307492,0.971149972,63.64783614,10.4533758
170310402011016,12285,1708,1700,1700,7.226470588,1.004705882,77.78511553,10.81456877
170310402011017,514852,21384,32536,30502,15.8240718,0.701068782,170.3289646,7.546244819
170310402011021,382920,106369,120571,119426,3.175888066,0.890668699,34.18498935,9.587082211
170310402011022,27788,538,14220,5908,1.954149086,0.091062965,21.03429476,0.980194025
170310402011023,20333,2336,2088,2088,9.73802682,1.118773946,104.8192935,12.04238772
170310402012000,830345,50796,65831,65831,12.6132825,0.771612158,135.7683013,8.305567726
170310402012001,32094,6408,6735,6735,4.765256125,0.951447661,51.29281212,10.2413018
170310402012002,333666,66073,85803,75149,3.888745149,0.879226603,41.85812244,9.463920467
170310402012003,89373,15826,20219,15677,4.420248281,1.009504369,47.57917701,10.86621928
170310402012005,31847421,907004,194123,124141,164.0579478,7.306240485,1765.905814,78.64375192
170310402012007,329408,44960,50218,47806,6.559560317,0.940467724,70.60655003,10.12311469
170310402012008,981192,36761,90777,44209,10.80881721,0.831527517,116.3451903,8.950491556
170310402012009,246013,34269,32983,32983,7.458781797,1.038989783,80.28569364,11.18359776
170310402012010,287954,53526,29452,37057,9.777060981,1.444423456,105.2394538,15.54765138
170310402012011,51744,6241,9187,9187,5.63230652,0.679329487,60.62566892,7.312244893
170310402012012,142939,14673,11698,26778,12.21909728,0.54794981,131.5253251,5.898085202
170310402012013,75252,17202,14029,14029,5.364031649,1.226174353,57.737981,13.19843657
170310402012014,266946,43302,46786,44710,5.705681187,0.968508164,61.4154676,10.4249396
170310402012015,184737,40034,57066,48120,3.237251603,0.831961762,34.84550126,8.955165735
170310402012016,136735,29406,24410,32013,5.601597706,0.918564333,60.29512186,9.887348452
170310402012017,219503,42185,45170,47954,4.859486385,0.87969721,52.30709864,9.468986037
170310402012018,215192,67271,68333,68333,3.149166581,0.984458461,33.89736156,10.59662724
170310402012019,221363,48179,54154,62434,4.087657421,0.771678893,43.99919724,8.30628605
170310402013000,611913,21992,20928,20928,29.23896216,1.050840979,314.7257048,11.31116303
170310402013001,266905,55336,63870,63870,4.178878973,0.866384844,44.98109827,9.325692865
170310402013002,172468,28792,38335,38335,4.49896961,0.751062997,48.4265267,8.084378301
170310402013003,82056,25955,42841,31854,1.915361453,0.814811327,20.61678797,8.770559903
170310402013004,147097,35080,41664,41664,3.530553955,0.841973886,38.00258286,9.062935388
170310402013005,152109,47704,40757,40757,3.7320951,1.170449248,40.17195462,12.59861628
170310402013006,186825,40963,37989,37989,4.917870963,1.07828582,52.93554527,11.60657696
170310402013007,149128,33517,34142,30798,4.367875344,1.088284954,47.01543916,11.71420679
170310402013008,80638,11803,18381,18381,4.387030085,0.642130461,47.22161917,6.911837732
170310402013009,54794,5672,6418,6418,8.537550639,0.883764413,91.89746982,9.512765062
170310402013010,51092,19583,15639,15639,3.266960803,1.252190038,35.16528856,13.47846719
170310402013011,110877,24264,32802,32802,3.380190232,0.739710993,36.38408052,7.962186294
170310402013012,5702,,14234,,0.400590136,,4.311918197,
170310402013013,144254,23411,28086,28086,5.136153244,0.833546963,55.2851172,8.9722287
170310402013014,418890,66492,48334,64220,8.666570116,1.035378387,93.28622452,11.144725
170310402013015,1189016,43365,50754,62032,23.42704023,0.699074671,252.166671,7.524780375
170310402013016,142130,44089,25829,35535,5.50272949,1.240720416,59.23091278,13.35500917
170310402013017,92672,12973,13864,15136,6.684362377,0.857095666,71.9499088,9.225704939
170310402013018,59337,9245,7182,7182,8.261904762,1.287245893,88.93044102,13.85580544
170310402013019,36991,7010,6504,6504,5.687423124,1.077798278,61.21893937,11.60132911
170310402013020,58395,1936,19408,19408,3.0088108,0.099752679,32.38658385,1.073729366
170310402013021,328928,60425,63642,63642,5.168410798,0.94945162,55.63233478,10.21981658
170310402014000,376489,177647,104133,92399,3.615462918,1.922607388,38.91653572,20.6947826
170310402014001,199356,45877,56376,56376,3.536185611,0.81376827,38.06320152,8.759332532
170310402014002,226684,61108,64315,64315,3.524589909,0.950136049,37.93838637,10.22718372
170310402014003,72260,18332,25041,25041,2.885667505,0.73207939,31.06107989,7.880040363
170310402014004,165668,44102,49038,50253,3.378359639,0.877599347,36.36437617,9.446404823
170310402014005,188858,43720,53066,55658,3.55892662,0.785511517,38.30798381,8.455179238
170310402014006,236860,45028,63927,60343,3.705163702,0.746200885,39.88206734,8.032042937
170310402014007,131277,22416,25007,25007,5.249610109,0.896389011,56.50635727,9.648655168
170310402014008,78355,11504,12979,12979,6.037059866,0.886354881,64.98239956,9.540648644
170310402014009,99432,18739,20438,20438,4.865055289,0.916870535,52.36704185,9.869116555
170310402014010,225499,40786,46174,46174,4.883679127,0.883310954,52.56750726,9.507884075
170310402014011,193027,37406,45494,45494,4.242911153,0.822218315,45.67033522,8.850288091
170310402014012,212628,36950,47571,47571,4.469697925,0.776733724,48.11144877,8.360695826
170310402014013,280261,67011,54546,55858,5.138066953,1.199667013,55.30571621,12.91311382
170310402014014,239578,21104,48854,43676,4.903958734,0.483194432,52.78579523,5.201063816
170310402014015,317441,43551,52632,52632,6.031330749,0.82746238,64.92073183,8.90673477
170310402014016,201713,46459,48182,60470,4.186480428,0.76829833,45.06291969,8.269897955
170310402014017,164407,48705,59869,59869,2.746112345,0.813526199,29.55892001,8.756726897
170310402021001,157827,23106,18644,14444,8.465297147,1.599695375,91.11973937,17.21898513
170310402021003,720467,73444,43042,35442,16.73869709,2.072230687,180.1739135,22.30531508
170310402021004,53849,10329,10824,13520,4.974963045,0.76397929,53.5500796,8.223408178
170310402021005,229632,39603,40074,44674,5.730199132,0.886488785,61.67937668,9.54208998
170310402021006,59916,11672,14172,16356,4.227773074,0.713621912,45.50739022,7.681365644
170310402021007,161984,41618,32174,23728,5.034624231,1.753961564,54.19226753,18.87949328
170310402021009,99456,22433,12064,17665,8.24403183,1.269912256,88.7380583,13.66922764
170310402021011,441406,57229,88508,92208,4.987187599,0.620651137,53.68166366,6.68063611
170310402021012,155215,28667,32138,32138,4.829640924,0.891997013,51.98584463,9.601380073
170310402021013,15088,1947,2914,2914,5.177762526,0.668153741,55.73299598,7.191950105
170310402021014,212129,34206,39522,39658,5.367365012,0.862524585,57.77386104,9.284141365
170310402022000,505379,137799,117412,85349,4.304321534,1.614535613,46.33135135,17.37872418
170310402022001,480085,124655,126076,105809,3.807901583,1.178113393,40.98792916,12.68111248
170310402022003,497858,33006,34323,34323,14.50508405,0.961629228,156.1314926,10.35089532
170310402022004,331610,38236,42654,42654,7.774417405,0.896422375,83.68316852,9.649014299
170310402022005,61752,18688,20148,20148,3.064919595,0.927536232,32.99053416,9.983921207
170310402022006,151955,27605,33249,32105,4.570212638,0.859834917,49.1933806,9.255190001
170310402022007,187509,34531,44115,44115,4.250459028,0.782749632,45.7515799,8.425450541
170310402022008,174919,29036,34031,37903,5.139990009,0.766060734,55.32641582,8.245812665
170310402022009,160221,27814,27225,31468,5.885068871,0.883882039,63.34638139,9.514031182
170310402022010,138745,28700,40432,35278,3.431564108,0.813538182,36.93706455,8.756855887
170310402022011,40340,4050,17151,4416,2.352049443,0.917119565,25.3172604,9.871797092
170310402022012,326943,112131,106494,106494,3.070060285,1.05293256,33.04586811,11.33367663
170310402022013,177579,33079,52218,53298,3.400723888,0.620642426,36.60510305,6.680542346
170310402022014,191672,31529,60208,60208,3.18349721,0.523667951,34.26689353,5.636717341
170310402022015,166081,27334,26270,26270,6.322078416,1.040502474,68.05031502,11.19988024
170310402022016,79573,20107,18335,18335,4.339950914,1.096645759,46.71486296,11.8042018
170310402022017,56079,10969,10793,10793,5.195867692,1.016306866,55.92787845,10.93944077
170310402022018,210655,30521,55652,55652,3.78521886,0.548425933,40.74377426,5.90321015
170310402022019,194420,60595,54762,54762,3.550272086,1.106515467,38.21482715,11.91043849
170310402022020,31055,5928,5400,5400,5.750925926,1.097777778,61.90247813,11.81638675
170310402022021,27968,8149,10109,10109,2.766643585,0.806113364,29.77991653,8.676935775
170310402022022,210604,52327,57474,57474,3.664335178,0.910446463,39.44259257,9.799968384
170310402022023,186091,41090,62377,47306,2.983327188,0.868600178,32.11228042,9.349538525
170310402023000,156271,16666,24690,24690,6.329323613,0.675010126,68.1283017,7.26575165
170310402023002,99958,16239,17993,19441,5.555382649,0.835296538,59.79766691,8.99106098
170310402023003,158656,19861,25397,23957,6.247037052,0.829027007,67.24257615,8.923576275
170310402023004,74048,16159,26416,,2.803149606,,30.17286424,
170310402023005,174857,32962,37412,41019,4.673821234,0.803578829,50.30861473,8.649654256
170310402023006,146611,33358,39986,41244,3.666558295,0.808796431,39.46652202,8.705816077
170310402023007,43051,12763,15744,15744,2.734438516,0.810658028,29.4332639,8.725854154
